Value Set Name,Code System,Code,Code Description
CT Scan,LOINC,46315-8,CT Maxillofacial region WO and W reduced contrast volume IV
CT Scan,LOINC,46313-3,CT Pelvis WO and W reduced contrast volume IV
CT Scan,LOINC,36424-0,CT Abdomen WO contrast
CT Scan,LOINC,36952-0,CT Abdomen and Pelvis WO contrast
CT Scan,LOINC,36434-9,CT Appendix WO contrast
CT Scan,LOINC,37288-8,CT Spine lumbosacral junction WO contrast
CT Scan,LOINC,36953-8,CT Adrenal gland WO contrast
CT Scan,LOINC,36431-5,CT Abdominal Aorta WO contrast
CT Scan,LOINC,43770-7,CT Kidney WO contrast
CT Scan,LOINC,36503-1,CT Kidney - bilateral WO contrast
CT Scan,LOINC,30611-8,CT Liver WO contrast
CT Scan,LOINC,30613-4,CT Pancreas WO contrast
CT Scan,LOINC,42291-5,CT Retroperitoneum WO contrast
CT Scan,LOINC,30620-9,CT Lumbar spine WO contrast
CT Scan,LOINC,82697-4,CT Spine Lumbar and Sacrum WO contrast
CT Scan,LOINC,30621-7,CT Spleen WO contrast
CT Scan,LOINC,44119-6,CT Breast - bilateral WO contrast
CT Scan,LOINC,29252-4,CT Chest WO contrast
CT Scan,LOINC,42276-6,CT Chest and Abdomen WO contrast
CT Scan,LOINC,72253-8,CT Chest and Abdomen and Pelvis WO contrast
CT Scan,LOINC,79067-5,CT Airway WO contrast
CT Scan,LOINC,36430-7,CT Thoracic and abdominal aorta WO contrast
CT Scan,LOINC,82687-5,CT Clavicle WO contrast
CT Scan,LOINC,82682-6,CT Clavicle - left WO contrast
CT Scan,LOINC,82683-4,CT Clavicle - right WO contrast
CT Scan,LOINC,37441-3,CT Lung parenchyma WO contrast
CT Scan,LOINC,82699-0,CT Ribs - left WO contrast
CT Scan,LOINC,82701-4,CT Ribs - right WO contrast
CT Scan,LOINC,69118-8,CT Scapula WO contrast
CT Scan,LOINC,82705-5,CT Scapula - left WO contrast
CT Scan,LOINC,82706-3,CT Scapula - right WO contrast
CT Scan,LOINC,30597-9,CT Thoracic spine WO contrast
CT Scan,LOINC,83310-3,CT Thoracic and lumbar spine WO contrast
CT Scan,LOINC,37282-1,CT Sternoclavicular Joint WO contrast
CT Scan,LOINC,36534-6,CT Sternum WO contrast
CT Scan,LOINC,42278-2,CT Extremity WO contrast
CT Scan,LOINC,69104-8,CT Extremity - left WO contrast
CT Scan,LOINC,69111-3,CT Extremity - right WO contrast
CT Scan,LOINC,30799-1,CT Head WO contrast
CT Scan,LOINC,83307-9,CT Head and Mandible WO contrast
CT Scan,LOINC,83306-1,CT Head and Maxillofacial region WO contrast
CT Scan,LOINC,83302-0,CT Head and Temporal bone WO contrast
CT Scan,LOINC,82690-9,CT Head and Cervical spine WO contrast
CT Scan,LOINC,82692-5,CT Head and Neck WO contrast
CT Scan,LOINC,36511-4,CT Larynx WO contrast
CT Scan,LOINC,30585-4,CT Nasopharynx and Neck WO contrast
CT Scan,LOINC,82133-0,CT Face and Neck WO contrast
CT Scan,LOINC,72249-6,CT Facial bones WO contrast
CT Scan,LOINC,30584-7,CT Internal auditory canal WO contrast
CT Scan,LOINC,36512-2,CT Mandible WO contrast
CT Scan,LOINC,30802-3,CT Maxillofacial region WO contrast
CT Scan,LOINC,46331-5,CT Orbit WO contrast
CT Scan,LOINC,30587-0,CT Orbit - bilateral WO contrast
CT Scan,LOINC,30589-6,CT Petrous part of temporal bone WO contrast
CT Scan,LOINC,30591-2,CT Pituitary and Sella turcica WO contrast
CT Scan,LOINC,36517-1,CT Posterior fossa WO contrast
CT Scan,LOINC,36529-6,CT Sinuses WO contrast
CT Scan,LOINC,83309-5,CT Sinuses and Mandible WO contrast
CT Scan,LOINC,44112-1,CT Skull base WO contrast
CT Scan,LOINC,36866-2,CT Temporal bone WO contrast
CT Scan,LOINC,36867-0,CT Temporal bone - left WO contrast
CT Scan,LOINC,36868-8,CT Temporal bone - right WO contrast
CT Scan,LOINC,37283-9,CT Temporomandibular joint WO contrast
CT Scan,LOINC,30625-8,CT Lower extremity WO contrast
CT Scan,LOINC,36449-7,CT Lower extremity - bilateral WO contrast
CT Scan,LOINC,69087-5,CT Ankle - bilateral WO contrast
CT Scan,LOINC,36485-1,CT Hip - bilateral WO contrast
CT Scan,LOINC,69089-1,CT Knee - bilateral WO contrast
CT Scan,LOINC,36452-1,CT Lower extremity - left WO contrast
CT Scan,LOINC,36426-5,CT Ankle - left WO contrast
CT Scan,LOINC,36468-7,CT Foot - left WO contrast
CT Scan,LOINC,77470-3,CT Hindfoot - left and Midfoot - left WO contrast
CT Scan,LOINC,36487-7,CT Hip - left WO contrast
CT Scan,LOINC,36507-2,CT Knee - left WO contrast
CT Scan,LOINC,36538-7,CT Lower leg - left WO contrast
CT Scan,LOINC,36462-0,CT Thigh - left WO contrast
CT Scan,LOINC,36454-7,CT Lower extremity - right WO contrast
CT Scan,LOINC,36428-1,CT Ankle - right WO contrast
CT Scan,LOINC,36470-3,CT Foot - right WO contrast
CT Scan,LOINC,77471-1,CT Hindfoot - right and Midfoot - right WO contrast
CT Scan,LOINC,36489-3,CT Hip - right WO contrast
CT Scan,LOINC,36509-8,CT Knee - right WO contrast
CT Scan,LOINC,36540-3,CT Lower leg - right WO contrast
CT Scan,LOINC,36464-6,CT Thigh - right WO contrast
CT Scan,LOINC,36425-7,CT Ankle WO contrast
CT Scan,LOINC,36466-1,CT Foot WO contrast
CT Scan,LOINC,77458-8,CT Hindfoot and Midfoot WO contrast
CT Scan,LOINC,36484-4,CT Hip WO contrast
CT Scan,LOINC,36505-6,CT Knee WO contrast
CT Scan,LOINC,36537-9,CT Lower leg WO contrast
CT Scan,LOINC,36460-4,CT Thigh WO contrast
CT Scan,LOINC,83303-8,CT Toe WO contrast
CT Scan,LOINC,36514-8,CT Neck WO contrast
CT Scan,LOINC,83308-7,CT Neck and Superior mediastinum WO contrast
CT Scan,LOINC,37280-5,CT Parotid gland WO contrast
CT Scan,LOINC,30592-0,CT Cervical spine WO contrast
CT Scan,LOINC,83305-3,CT Spine Cervical and Spine Lumbar WO contrast
CT Scan,LOINC,83304-6,CT Cervical and thoracic spine WO contrast
CT Scan,LOINC,36955-3,CT Thyroid gland WO contrast
CT Scan,LOINC,30615-9,CT Pelvis WO contrast
CT Scan,LOINC,36501-5,CT Sacroiliac Joint WO contrast
CT Scan,LOINC,36520-5,CT Sacrum WO contrast
CT Scan,LOINC,30627-4,CT Upper extremity WO contrast
CT Scan,LOINC,36456-2,CT Upper extremity - bilateral WO contrast
CT Scan,LOINC,36444-8,CT Elbow - bilateral WO contrast
CT Scan,LOINC,69090-9,CT Shoulder - bilateral WO contrast
CT Scan,LOINC,37461-1,CT Wrist - bilateral WO contrast
CT Scan,LOINC,36457-0,CT Upper extremity - left WO contrast
CT Scan,LOINC,36445-5,CT Elbow - left WO contrast
CT Scan,LOINC,36473-7,CT Forearm - left WO contrast
CT Scan,LOINC,36478-6,CT Hand - left WO contrast
CT Scan,LOINC,36526-2,CT Shoulder - left WO contrast
CT Scan,LOINC,36492-7,CT Upper arm - left WO contrast
CT Scan,LOINC,37463-7,CT Wrist - left WO contrast
CT Scan,LOINC,36458-8,CT Upper extremity - right WO contrast
CT Scan,LOINC,36447-1,CT Elbow - right WO contrast
CT Scan,LOINC,36475-2,CT Forearm - right WO contrast
CT Scan,LOINC,36480-2,CT Hand - right WO contrast
CT Scan,LOINC,36527-0,CT Shoulder - right WO contrast
CT Scan,LOINC,36494-3,CT Upper arm - right WO contrast
CT Scan,LOINC,37465-2,CT Wrist - right WO contrast
CT Scan,LOINC,36443-0,CT Elbow WO contrast
CT Scan,LOINC,36472-9,CT Forearm WO contrast
CT Scan,LOINC,36477-8,CT Hand WO contrast
CT Scan,LOINC,36524-7,CT Shoulder WO contrast
CT Scan,LOINC,36491-9,CT Upper arm WO contrast
CT Scan,LOINC,37459-5,CT Wrist WO contrast
CT Scan,LOINC,43525-5,CT Unspecified body region WO contrast
CT Scan,LOINC,36530-4,CT Spine WO contrast
CT Scan,LOINC,79071-7,CT Colon and Rectum WO contrast IV and W air contrast PR
CT Scan,LOINC,83290-7,CTA Pulmonary arteries - bilateral and Pelvis veins and Lower extremity veins - bilateral for pulmonary embolus and deep vein thrombosis W contrast IV
CT Scan,LOINC,81555-5,PET+CT Guidance for localization of tumor of Whole body-- W 18F-FDG IV
CT Scan,LOINC,81554-8,PET+CT Guidance for localization of tumor of Skull base to mid-thigh-- W 18F-FDG IV
CT Scan,LOINC,82806-1,PET+CT Guidance for localization of tumor of Whole body-- W 18F-FDG IV and W contrast IV
CT Scan,LOINC,82809-5,PET+CT Guidance for localization of tumor of Skull base to mid-thigh-- W 18F-FDG IV and W contrast IV
CT Scan,LOINC,82805-3,PET+CT Guidance for localization of tumor of Whole body-- W 18F-FDG IV and WO contrast
CT Scan,LOINC,82808-7,PET+CT Guidance for localization of tumor of Skull base to mid-thigh-- W 18F-FDG IV and WO contrast
CT Scan,LOINC,82807-9,PET+CT Guidance for localization of tumor of Skull vertex to mid-thigh-- W 18F-FDG IV and WO contrast
CT Scan,LOINC,81553-0,PET+CT Unspecified body region Guidance limited for localization of tumor W 18F-FDG IV
CT Scan,LOINC,81552-2,PET+CT Whole body Bone W 18F-NaF IV
CT Scan,LOINC,81551-4,PET+CT Bone from skull base to mid-thigh W 18F-NaF IV
CT Scan,LOINC,82709-7,CTA Thoracic Aorta
CT Scan,LOINC,82711-3,CTA Lower extremity vessels - bilateral
CT Scan,LOINC,82712-1,CTA Lower extremity vessels - left
CT Scan,LOINC,82710-5,CTA Lower extremity vessels - right
CT Scan,LOINC,82713-9,CTA Upper extremity vessels - left
CT Scan,LOINC,82714-7,CTA Upper extremity vessels - right
CT Scan,LOINC,77311-9,CTA Abdominal aorta and Bilateral vessels for endograft
CT Scan,LOINC,77451-3,CTA Thoracic and Abdominal Aorta and Bilateral Vessels for endograft
CT Scan,LOINC,79077-4,CTA Pulmonary arteries for pulmonary embolus W contrast IV
CT Scan,LOINC,36809-2,CTA Hepatic artery W contrast IA
CT Scan,LOINC,69908-2,CTA Abdominal and Pelvic vessels W contrast IV
CT Scan,LOINC,36828-2,CTA Abdominal vessels W contrast IV
CT Scan,LOINC,82677-6,CTA Abdominal Aorta W contrast IV
CT Scan,LOINC,78037-9,CTA Abdominal Aorta and Bilateral Runoff Vessels W contrast IV
CT Scan,LOINC,36833-2,CTA Renal vessels W contrast IV
CT Scan,LOINC,36141-0,CTA Thoracic and abdominal aorta W contrast IV
CT Scan,LOINC,78038-7,CTA Thoracic and Abdominal Aorta and Bilateral Runoff Vessels W contrast IV
CT Scan,LOINC,36144-4,CTA Aortic arch W contrast IV
CT Scan,LOINC,36266-5,CTA Chest vessels W contrast IV
CT Scan,LOINC,79073-3,CTA Heart and Coronary arteries W contrast IV
CT Scan,LOINC,36147-7,CTA Pulmonary arteries W contrast IV
CT Scan,LOINC,36146-9,CTA Carotid artery W contrast IV
CT Scan,LOINC,36814-2,CTA Head Arteries W contrast IV
CT Scan,LOINC,36830-8,CTA Head vessels W contrast IV
CT Scan,LOINC,37498-3,CTA Head vessels and Neck vessels W contrast IV
CT Scan,LOINC,36831-6,CTA Lower extremity vessels W contrast IV
CT Scan,LOINC,36234-3,CTA Neck vessels W contrast IV
CT Scan,LOINC,42294-9,CTA Pelvis vessels W contrast IV
CT Scan,LOINC,42295-6,CTA Upper extremity vessels W contrast IV
CT Scan,LOINC,36834-0,CTA Vessel W contrast IV
CT Scan,LOINC,30805-6,CTA Abdominal vessels WO and W contrast IV
CT Scan,LOINC,82679-2,CTA Abdominal vessels and Pelvis vessels WO and W contrast IV
CT Scan,LOINC,82678-4,CTA Abdominal Aorta WO and W contrast IV
CT Scan,LOINC,78031-2,CTA Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV
CT Scan,LOINC,78032-0,CTA Thoracic and Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV
CT Scan,LOINC,30804-9,CTA Chest vessels WO and W contrast IV
CT Scan,LOINC,83298-0,CTA Chest vessels and Abdominal vessels and Pelvis vessels WO and W contrast IV
CT Scan,LOINC,82680-0,CTA Head and Neck WO and W contrast IV
CT Scan,LOINC,75671-8,CTA Circle of Willis WO and W contrast IV
CT Scan,LOINC,30593-8,CTA Head vessels WO and W contrast IV
CT Scan,LOINC,82708-9,CTA Lower extremity vessels - bilateral WO and W contrast IV
CT Scan,LOINC,46308-3,CTA Lower extremity vessels - left WO and W contrast IV
CT Scan,LOINC,46307-5,CTA Lower extremity vessels - right WO and W contrast IV
CT Scan,LOINC,30807-2,CTA Lower extremity vessels WO and W contrast IV
CT Scan,LOINC,30594-6,CTA Neck vessels WO and W contrast IV
CT Scan,LOINC,30623-3,CTA Pelvis vessels WO and W contrast IV
CT Scan,LOINC,46312-5,CTA Upper extremity vessels - left WO and W contrast IV
CT Scan,LOINC,46309-1,CTA Upper extremity vessels - right WO and W contrast IV
CT Scan,LOINC,36421-6,CTA Upper extremity vessels WO and W contrast IV
CT Scan,LOINC,69119-6,CTA Thoracic Aorta WO contrast
CT Scan,LOINC,69084-2,CTA Chest vessels WO contrast
CT Scan,LOINC,42293-1,CTA Head vessels WO contrast
CT Scan,LOINC,81550-6,SPECT+CT Parathyroid gland
CT Scan,LOINC,81549-8,SPECT+CT Lymph node
CT Scan,LOINC,42377-2,CT perfusion Head W Xe-133 IH+WO and W contrast IV
CT Scan,LOINC,8734-6,Left ventricular Cardiac output by Spiral CT
CT Scan,LOINC,8748-6,Left ventricular Cardiac index by Spiral CT
CT Scan,LOINC,8758-5,Right ventricular Cardiac index by Spiral CT
CT Scan,LOINC,8810-4,Left ventricular Ejection fraction by Spiral CT
CT Scan,LOINC,8817-9,Right ventricular Ejection fraction by Spiral CT
CT Scan,LOINC,78973-5,CT scanogram Lower extremity - bilateral for leg measurement WO contrast
CT Scan,LOINC,8768-4,Left ventricular Stroke volume by Spiral CT
CT Scan,LOINC,8778-3,Right ventricular Stroke volume by Spiral CT
CT Scan,LOINC,8788-2,Left ventricular Stroke volume index by Spiral CT
CT Scan,LOINC,8798-1,Right ventricular Stroke volume index by Spiral CT
CT Scan,LOINC,67292-3,Other CT scan [PhenX]
CT Scan,LOINC,24728-8,CT perfusion Head
CT Scan,LOINC,39142-5,CT perfusion Head W contrast IV
CT Scan,LOINC,24729-6,CT perfusion Head WO and W contrast IV
CT Scan,LOINC,32929-2,A point-nasion line to nasion-B point line [Angle] Skull CT measured
CT Scan,LOINC,32865-8,Frankfort horizontal plane to mandibular plane [Angle] Skull CT measured
CT Scan,LOINC,32938-3,Frankfort horizontal plane to nasion-pogonion line [Angle] Skull CT measured
CT Scan,LOINC,79090-7,CT densitometry Lumbar spine WO contrast
CT Scan,LOINC,79092-3,CT densitometry Thoracic spine WO contrast
CT Scan,LOINC,32935-9,Nasion-glabella line to nasion-pronasale line [Angle] Skull CT measured
CT Scan,LOINC,32932-6,Sella-nasion plane to Frankfort horizontal plane [Angle] Skull CT measured
CT Scan,LOINC,32946-6,Sella-nasion plane to nasion-A point line [Angle] Skull CT measured
CT Scan,LOINC,32926-8,Sella-nasion plane to nasion-B point line [Angle] Skull CT measured
CT Scan,CPT,74176,CT abdomen and pelvis w/o contrast; renal stoneÂ 
CT Scan,CPT,74177,CT abdomen and pelvis; with contrast i.e. enterographyÂ 
CT Scan,CPT,74178,CT abdomen and pelvis; w/o contrast followed by with contrastÂ 
CT Scan,CPT,74170,CT abdomen w/o followed by contrastÂ 
CT Scan,CPT,74150,CT abdomen; w/o contrastÂ 
CT Scan,CPT,74160,CT abdomen; with contrastÂ 
CT Scan,CPT,50592,CT ablation renal radiofrequencyÂ 
CT Scan,CPT,72125,CT cervical spine; w/o contrastÂ 
CT Scan,CPT,72127,CT cervical spine; w/o contrast followed by with contrastÂ 
CT Scan,CPT,72126,CT cervical spine; with contrastÂ 
CT Scan,CPT,71270,CT chest (thorax) w/o contrast followed by contrastÂ 
CT Scan,CPT,71250,CT chest (thorax) w/o contrast - high resolution - limitedÂ 
CT Scan,CPT,71260,"CT chest (thorax) with contrast, chest tube placementÂ "
CT Scan,CPT,74174,CT CTA Abdomen/Pelvis PanelÂ 
CT Scan,CPT,74174Â ,CT CTA Abdomen/Pelvis Panel; two separateÂ  Â orders/codesÂ 
CT Scan,CPT,71275,CT CTA Abdomen/Pelvis Panel; two separateÂ  Â orders/codesÂ 
CT Scan,CPT,74175Â ,CT CTA Chest/Abdomen Panel; two separate orders/codesÂ 
CT Scan,CPT,71275,CT CTA Chest/Abdomen Panel; two separate orders/codesÂ 
CT Scan,CPT,70450,"CT head or brain; w/o contrast, stroke protocolÂ "
CT Scan,CPT,70470,CT head or brain; w/o contrast followed by with contrastÂ 
CT Scan,CPT,70460,CT head or brain; with contrastÂ 
CT Scan,CPT,76380,CT heart scoreÂ 
CT Scan,CPT,75571,"CT heart; w/o contrast, calcium scoringÂ "
CT Scan,CPT,73700,CT lower extremity; w/o contrastÂ 
CT Scan,CPT,73702,CT lower extremity; w/o contrast followed by contrastÂ 
CT Scan,CPT,73701,CT lower extremity; with contrastÂ 
CT Scan,CPT,72131,CT lumbar spine; w/o contrastÂ 
CT Scan,CPT,72133,CT lumbar spine; w/o contrast followed by with contrastÂ 
CT Scan,CPT,72132,CT lumbar spine; with contrastÂ 
CT Scan,CPT,70486,"CT maxillofacial area limited w/o contrast, sinusÂ "
CT Scan,CPT,70488,CT maxillofacial area; w/o contrast followed by with contrastÂ 
CT Scan,CPT,70487,CT maxillofacial area; with contrastÂ 
CT Scan,CPT,70486,CT maxillofacial area; w/o contrastÂ 
CT Scan,CPT,70490,CT neck soft tissue w/o contrastÂ 
CT Scan,CPT,70491,CT neck soft tissue with contrastÂ 
CT Scan,CPT,70480,CT orbit; sella or posterior fossa; w/o contrastÂ 
CT Scan,CPT,70482,CT orbit; sella or posterior fossa; w/o contrast followed by with contrastÂ 
CT Scan,CPT,70481,CT orbit; sella or posterior fossa; with contrastÂ 
CT Scan,CPT,72192,CT pelvis; w/o contrastÂ 
CT Scan,CPT,72194,CT pelvis; w/o contrast followed by with contrastÂ 
CT Scan,CPT,72193,CT pelvis; with contrastÂ 
CT Scan,CPT,70490,CT soft tissue neck; w/o contrastÂ 
CT Scan,CPT,70492,CT soft tissue neck; w/o contrast followed by with contrastÂ 
CT Scan,CPT,70491,CT soft tissue neck; with contrastÂ 
CT Scan,CPT,72128,CT thoracic spine; w/o contrastÂ 
CT Scan,CPT,72130,CT thoracic spine; w/o contrast followed by with contrastÂ 
CT Scan,CPT,72129,CT thoracic spine; with contrastÂ 
CT Scan,CPT,73200,CT upper extremity; w/o contrastÂ 
CT Scan,CPT,73202,CT upper extremity; w/o contrast followed by contrastÂ 
CT Scan,CPT,74178,CT urogramÂ 
CT Scan,CPT,73201,CT upper extremity; with contrastÂ 
CT Scan,CPT,74175,CTA abdomen; w/o contrast followed by contrast and further sectionsÂ 
CT Scan,CPT,71275,CTA chest no coronaryÂ 
CT Scan,CPT,70498Â ,CTA head and neck (order separately)Â 
CT Scan,CPT,70496,CTA head and neck (order separately)Â 
CT Scan,CPT,70496,CTA head; w/o contrast followed by with contrastÂ 
CT Scan,CPT,75574,CTA heart coronary arteries and cardiac structureÂ 
CT Scan,CPT,73706,CTA lower extremityÂ 
CT Scan,CPT,70498,CTA neck; w/o contrast followed by with contrastÂ 
CT Scan,CPT,72191,CTA pelvis; w/o contrast followed by with contrastÂ 
CT Scan,CPT,75635,CTA runoff AAA bilateral lower extremityÂ 
CT Scan,CPT,73206,CTA upper extremityÂ 
MRI,SNOMEDCT,113091000,Magnetic resonance imaging (procedure)
MRI,SNOMEDCT,702721007,Magnetic resonance imaging of temporomandibular joint with contrast
MRI,SNOMEDCT,432000006,MRI of hand with contrast
MRI,SNOMEDCT,241626004,MRI of spleen
MRI,SNOMEDCT,709571008,Magnetic resonance angiography of vascular structure of pelvis with contrast
MRI,SNOMEDCT,258177008,Magnetic resonance imaging guidance
MRI,SNOMEDCT,709573006,Magnetic resonance angiography of vascular structure of upper limb
MRI,SNOMEDCT,709527009,MRI of sacral spine with contrast
MRI,SNOMEDCT,709577007,Magnetic resonance venography of vein of abdomen
MRI,SNOMEDCT,959351000000107,MRI of perianal fistula with contrast
MRI,SNOMEDCT,241620005,Cardiac MRI
MRI,SNOMEDCT,430164006,MRI radiotherapy planning scan of neck
MRI,SNOMEDCT,241605004,MRI of pituitary fossa
MRI,SNOMEDCT,709501009,MRI of humerus
MRI,SNOMEDCT,241607007,MRI of petrous bones
MRI,SNOMEDCT,418062002,MRI angiography of upper limb artery
MRI,SNOMEDCT,1025291000000100,MRI of brain with ASL (arterial spin labelling)
MRI,SNOMEDCT,432312003,MRI guided aspiration
MRI,SNOMEDCT,432633002,MRI of liver and biliary tract with contrast
MRI,SNOMEDCT,942591000000104,MRI of prostate for brachytherapy planning
MRI,SNOMEDCT,241638008,MRI of hand
MRI,SNOMEDCT,66675005,"Magnetic resonance imaging of orbit, face and neck"
MRI,SNOMEDCT,419701008,MRI venography of cerebral veins
MRI,SNOMEDCT,419535008,MRI perfusion study of heart
MRI,SNOMEDCT,241670008,MRI of peripheral vessels
MRI,SNOMEDCT,433110009,MRI spectroscopy of prostate
MRI,SNOMEDCT,709505000,MRI of scrotum with contrast
MRI,SNOMEDCT,451004008,Magnetic resonance imaging chemical shift imaging
MRI,SNOMEDCT,241657004,Cine MRI of joint movement - shoulder
MRI,SNOMEDCT,419059006,MRI cerebral perfusion study
MRI,SNOMEDCT,431627008,MRI of small intestine
MRI,SNOMEDCT,910551000000101,Diffusion weighted MRI of breast
MRI,SNOMEDCT,51619007,MRI with contrast
MRI,SNOMEDCT,450558003,MRI T2 mapping
MRI,SNOMEDCT,826751000000109,MRI of craniofacial structure with contrast
MRI,SNOMEDCT,439521002,Magnetization transfer imaging
MRI,SNOMEDCT,241601008,MRI of head
MRI,SNOMEDCT,432241009,MRI of coccyx
MRI,SNOMEDCT,448740003,MRI of thoracic inlet with contrast
MRI,SNOMEDCT,432634008,MRI of breast with contrast
MRI,SNOMEDCT,709579005,MRI of mandible with contrast
MRI,SNOMEDCT,709523008,MRI of rectum with contrast
MRI,SNOMEDCT,431624001,MRI of hip with contrast
MRI,SNOMEDCT,29567006,MRI of brain and brain stem
MRI,SNOMEDCT,434097004,MRI arthrography of subtalar joint
MRI,SNOMEDCT,432240005,MRI of foot with contrast
MRI,SNOMEDCT,432109009,MRI guided fine needle aspiration of breast
MRI,SNOMEDCT,432846005,MRI cardiac ventricular volume study
MRI,SNOMEDCT,419636004,MRI of thoracolumbar spine
MRI,SNOMEDCT,433138001,MRI of pelvis with contrast
MRI,SNOMEDCT,314635004,Magnetic resonance cholangiopancreatography
MRI,SNOMEDCT,420137004,MRI of parotid gland
MRI,SNOMEDCT,709525001,MRI of prostate with contrast
MRI,SNOMEDCT,445419002,MRI of cardiac ventricles
MRI,SNOMEDCT,432103005,MR angiography of carotid artery
MRI,SNOMEDCT,443079000,MRI of spine of fetus
MRI,SNOMEDCT,67255001,Magnetic resonance imaging without IV contrast followed by contrast and more sections
MRI,SNOMEDCT,700322009,Magnetic resonance imaging of tibia and fibula
MRI,SNOMEDCT,449878004,"Magnetic resonance imaging for cardiac morphology, function, and velocity under stress"
MRI,SNOMEDCT,241636007,MRI of forearm
MRI,SNOMEDCT,699582003,Magnetic resonance imaging of abdomen and pelvis with contrast
MRI,SNOMEDCT,241677006,MRS of body
MRI,SNOMEDCT,432845009,MRI cardiac valvular function study
MRI,SNOMEDCT,241644007,MRI of foot
MRI,SNOMEDCT,419150008,MRI of abdomen and pelvis
